timestamp,value
2014-02-18 20:37:00,2.53
2014-02-18 20:42:00,2.94
2014-02-18 20:47:00,2.558
2014-02-18 20:52:00,2.95
2014-02-18 20:57:00,2.642
2014-02-18 21:02:00,2.942
2014-02-18 21:07:00,2.608
2014-02-18 21:12:00,2.854
2014-02-18 21:17:00,3.788
2014-02-18 21:22:00,2.884
2014-02-18 21:27:00,2.504
2014-02-18 21:32:00,2.94
2014-02-18 21:37:00,2.576
2014-02-18 21:42:00,2.95
2014-02-18 21:47:00,2.55
2014-02-18 21:52:00,2.934
2014-02-18 21:57:00,4.26
2014-02-18 22:02:00,2.942
2014-02-18 22:07:00,3.916
2014-02-18 22:12:00,3
2014-02-18 22:17:00,2.658
2014-02-18 22:22:00,2.984
2014-02-18 22:27:00,2.584
2014-02-18 22:32:00,3
2014-02-18 22:37:00,2.626
2014-02-18 22:42:00,2.966
2014-02-18 22:47:00,2.642
2014-02-18 22:52:00,2.996
2014-02-18 22:57:00,43.42
2014-02-18 23:02:00,57.066
2014-02-18 23:07:00,55.432
2014-02-18 23:12:00,14.45
2014-02-18 23:17:00,5.202
2014-02-18 23:22:00,5.36
2014-02-18 23:27:00,3.99
2014-02-18 23:32:00,5.65
2014-02-18 23:37:00,3.65
2014-02-18 23:42:00,3.962
2014-02-18 23:47:00,3.674
2014-02-18 23:52:00,4.018
2014-02-18 23:57:00,4.73
2014-02-19 00:02:00,24.5
2014-02-19 00:07:00,65.648
2014-02-19 00:12:00,52.962
2014-02-19 00:17:00,20.7
2014-02-19 00:22:00,59.458
2014-02-19 00:27:00,55.826
2014-02-19 00:32:00,54.9
2014-02-19 00:37:00,5.59
2014-02-19 00:42:00,9.64
2014-02-19 00:47:00,2.932
2014-02-19 00:52:00,3.684
2014-02-19 00:57:00,3.366
2014-02-19 01:02:00,9.038
2014-02-19 01:07:00,6.584
2014-02-19 01:12:00,5.098
2014-02-19 01:17:00,3.482
2014-02-19 01:22:00,4.684
2014-02-19 01:27:00,3.576
2014-02-19 01:32:00,6.858
2014-02-19 01:37:00,2.976
2014-02-19 01:42:00,2.938
2014-02-19 01:47:00,7.672
2014-02-19 01:52:00,6.116
2014-02-19 01:57:00,4.94
2014-02-19 02:02:00,6.034
2014-02-19 02:07:00,5.688
2014-02-19 02:12:00,4.368
2014-02-19 02:17:00,3.266
2014-02-19 02:22:00,5.058
2014-02-19 02:27:00,3.5
2014-02-19 02:32:00,3.826
2014-02-19 02:37:00,4.598
2014-02-19 02:42:00,2.942
2014-02-19 02:47:00,2.592
2014-02-19 02:52:00,3.034
2014-02-19 02:57:00,2.678
2014-02-19 03:02:00,3.038
2014-02-19 03:07:00,2.624
2014-02-19 03:12:00,3.05
2014-02-19 03:17:00,2.678
2014-02-19 03:22:00,5.846
2014-02-19 03:27:00,2.692
2014-02-19 03:32:00,12.204
2014-02-19 03:37:00,2.642
2014-02-19 03:42:00,3.138
2014-02-19 03:47:00,2.76
2014-02-19 03:52:00,3.4
2014-02-19 03:57:00,4.65
2014-02-19 04:02:00,3.226
2014-02-19 04:07:00,2.71
2014-02-19 04:12:00,3.11
2014-02-19 04:17:00,2.734
2014-02-19 04:22:00,4.434
2014-02-19 04:27:00,2.692
2014-02-19 04:32:00,3.086
2014-02-19 04:37:00,2.7
2014-02-19 04:42:00,3.106
2014-02-19 04:47:00,2.65
2014-02-19 04:52:00,3.028
2014-02-19 04:57:00,2.722
2014-02-19 05:02:00,5.128
2014-02-19 05:07:00,3.28
2014-02-19 05:12:00,4.054
2014-02-19 05:17:00,10.356
2014-02-19 05:22:00,71.154
2014-02-19 05:27:00,52.05
2014-02-19 05:32:00,31.184
2014-02-19 05:37:00,3.408
2014-02-19 05:42:00,5.416
2014-02-19 05:47:00,3.462
2014-02-19 05:52:00,3.718
2014-02-19 05:57:00,5.076
2014-02-19 06:02:00,3.336
2014-02-19 06:07:00,4.774
2014-02-19 06:12:00,3.742
2014-02-19 06:17:00,4.76
2014-02-19 06:22:00,5.356
2014-02-19 06:27:00,2.736
2014-02-19 06:32:00,3.156
2014-02-19 06:37:00,2.69
2014-02-19 06:42:00,3.084
2014-02-19 06:47:00,2.624
2014-02-19 06:52:00,3.034
2014-02-19 06:57:00,2.658
2014-02-19 07:02:00,5.504
2014-02-19 07:07:00,43.204
2014-02-19 07:12:00,66.858
2014-02-19 07:17:00,51.542
2014-02-19 07:22:00,16.36
2014-02-19 07:27:00,3.492
2014-02-19 07:32:00,4.766
2014-02-19 07:37:00,3.424
2014-02-19 07:42:00,3.684
2014-02-19 07:47:00,5.042
2014-02-19 07:52:00,3.358
2014-02-19 07:57:00,3.202
2014-02-19 08:02:00,3.626
2014-02-19 08:07:00,3.342
2014-02-19 08:12:00,5.084
2014-02-19 08:17:00,3.184
2014-02-19 08:22:00,3.626
2014-02-19 08:27:00,3.234
2014-02-19 08:32:00,3.66
2014-02-19 08:37:00,3.25
2014-02-19 08:42:00,4.462
2014-02-19 08:47:00,2.546
2014-02-19 08:52:00,2.916
2014-02-19 08:57:00,2.6
2014-02-19 09:02:00,2.926
2014-02-19 09:07:00,2.534
2014-02-19 09:12:00,2.966
2014-02-19 09:17:00,3.234
2014-02-19 09:22:00,4.298
2014-02-19 09:27:00,4.95
2014-02-19 09:32:00,3.076
2014-02-19 09:37:00,2.608
2014-02-19 09:42:00,3.008
2014-02-19 09:47:00,8.094
2014-02-19 09:52:00,3.026
2014-02-19 09:57:00,2.642
2014-02-19 10:02:00,2.978
2014-02-19 10:07:00,3.876
2014-02-19 10:12:00,2.928
2014-02-19 10:17:00,2.572
2014-02-19 10:22:00,2.95
2014-02-19 10:27:00,2.518
2014-02-19 10:32:00,2.934
2014-02-19 10:37:00,2.526
2014-02-19 10:42:00,2.876
2014-02-19 10:47:00,2.542
2014-02-19 10:52:00,2.9
2014-02-19 10:57:00,2.576
2014-02-19 11:02:00,2.894
2014-02-19 11:07:00,2.6
2014-02-19 11:12:00,2.966
2014-02-19 11:17:00,2.584
2014-02-19 11:22:00,4.216
2014-02-19 11:27:00,2.584
2014-02-19 11:32:00,2.968
2014-02-19 11:37:00,2.55
2014-02-19 11:42:00,2.924
2014-02-19 11:47:00,2.55
2014-02-19 11:52:00,2.916
2014-02-19 11:57:00,2.594
2014-02-19 12:02:00,2.93
2014-02-19 12:07:00,2.566
2014-02-19 12:12:00,3.008
2014-02-19 12:17:00,3.928
2014-02-19 12:22:00,3
2014-02-19 12:27:00,2.566
2014-02-19 12:32:00,2.974
2014-02-19 12:37:00,2.578
2014-02-19 12:42:00,2.968
2014-02-19 12:47:00,2.582
2014-02-19 12:52:00,2.992
2014-02-19 12:57:00,2.65
2014-02-19 13:02:00,2.97
2014-02-19 13:07:00,2.606
2014-02-19 13:12:00,2.994
2014-02-19 13:17:00,2.58
2014-02-19 13:22:00,4.3
2014-02-19 13:27:00,2.61
2014-02-19 13:32:00,2.976
2014-02-19 13:37:00,2.584
2014-02-19 13:42:00,2.934
2014-02-19 13:47:00,2.57
2014-02-19 13:52:00,2.988
2014-02-19 13:57:00,2.76
2014-02-19 14:02:00,3.008
2014-02-19 14:07:00,2.566
2014-02-19 14:12:00,2.92
2014-02-19 14:17:00,2.556
2014-02-19 14:22:00,4.32
2014-02-19 14:27:00,2.48
2014-02-19 14:32:00,2.854
2014-02-19 14:37:00,4.716
2014-02-19 14:42:00,9.85
2014-02-19 14:47:00,3.744
2014-02-19 14:52:00,5.41
2014-02-19 14:57:00,4.158
2014-02-19 15:02:00,6.042
2014-02-19 15:07:00,3.796
2014-02-19 15:12:00,4.068
2014-02-19 15:17:00,7.708
2014-02-19 15:22:00,4.226
2014-02-19 15:27:00,5.184
2014-02-19 15:32:00,3.1
2014-02-19 15:37:00,2.66
2014-02-19 15:42:00,3.16
2014-02-19 15:47:00,2.642
2014-02-19 15:52:00,3.126
2014-02-19 15:57:00,2.686
2014-02-19 16:02:00,3.108
2014-02-19 16:07:00,2.674
2014-02-19 16:12:00,4.392
2014-02-19 16:17:00,2.64
2014-02-19 16:22:00,3.068
2014-02-19 16:27:00,2.652
2014-02-19 16:32:00,3.1
2014-02-19 16:37:00,2.698
2014-02-19 16:42:00,3.092
2014-02-19 16:47:00,2.716
2014-02-19 16:52:00,3.104
2014-02-19 16:57:00,2.688
2014-02-19 17:02:00,3.066
2014-02-19 17:07:00,2.67
2014-02-19 17:12:00,3.108
2014-02-19 17:17:00,3.966
2014-02-19 17:22:00,3.084
2014-02-19 17:27:00,2.674
2014-02-19 17:32:00,3.112
2014-02-19 17:37:00,2.698
2014-02-19 17:42:00,3.108
2014-02-19 17:47:00,42.766
2014-02-19 17:52:00,57.81
2014-02-19 17:57:00,53.39
2014-02-19 18:02:00,11.304
2014-02-19 18:07:00,3.42
2014-02-19 18:12:00,4.916
2014-02-19 18:17:00,5.2
2014-02-19 18:22:00,7.964
2014-02-19 18:27:00,3.7
2014-02-19 18:32:00,4.26
2014-02-19 18:37:00,3.666
2014-02-19 18:42:00,4.366
2014-02-19 18:47:00,3.95
2014-02-19 18:52:00,27.95
2014-02-19 18:57:00,66.324
2014-02-19 19:02:00,53.57
2014-02-19 19:07:00,23.282
2014-02-19 19:12:00,5.648
2014-02-19 19:17:00,6.258
2014-02-19 19:22:00,4.752
2014-02-19 19:27:00,5.608
2014-02-19 19:32:00,4.598
2014-02-19 19:37:00,3.834
2014-02-19 19:42:00,4.54
2014-02-19 19:47:00,4.1
2014-02-19 19:52:00,4.374
2014-02-19 19:57:00,4.406
2014-02-19 20:02:00,3.66
2014-02-19 20:07:00,2.826
2014-02-19 20:12:00,3.176
2014-02-19 20:17:00,2.722
2014-02-19 20:22:00,4.484
2014-02-19 20:27:00,2.726
2014-02-19 20:32:00,3.174
2014-02-19 20:37:00,2.708
2014-02-19 20:42:00,3.184
2014-02-19 20:47:00,5.242
2014-02-19 20:52:00,3.376
2014-02-19 20:57:00,3.06
2014-02-19 21:02:00,3.4
2014-02-19 21:07:00,8.73
2014-02-19 21:12:00,5.936
2014-02-19 21:17:00,3.97
2014-02-19 21:22:00,4.846
2014-02-19 21:27:00,3.466
2014-02-19 21:32:00,5.886
2014-02-19 21:37:00,3.402
2014-02-19 21:42:00,3.96
2014-02-19 21:47:00,3.634
2014-02-19 21:52:00,4.408
2014-02-19 21:57:00,6.476
2014-02-19 22:02:00,3.084
2014-02-19 22:07:00,2.734
2014-02-19 22:12:00,4.434
2014-02-19 22:17:00,2.77
2014-02-19 22:22:00,3.108
2014-02-19 22:27:00,2.676
2014-02-19 22:32:00,3.158
2014-02-19 22:37:00,2.726
2014-02-19 22:42:00,3.142
2014-02-19 22:47:00,2.708
2014-02-19 22:52:00,3.234
2014-02-19 22:57:00,4.736
2014-02-19 23:02:00,59.084
2014-02-19 23:07:00,52.916
2014-02-19 23:12:00,52.616
2014-02-19 23:17:00,6.616
2014-02-19 23:22:00,4.592
2014-02-19 23:27:00,5.066
2014-02-19 23:32:00,4.71
2014-02-19 23:37:00,5.88
2014-02-19 23:42:00,4.302
2014-02-19 23:47:00,4.014
2014-02-19 23:52:00,6.464
2014-02-19 23:57:00,4.238
2014-02-20 00:02:00,4.634
2014-02-20 00:07:00,5.508
2014-02-20 00:12:00,3.216
2014-02-20 00:17:00,4.486
2014-02-20 00:22:00,3.184
2014-02-20 00:27:00,2.728
2014-02-20 00:32:00,3.21
2014-02-20 00:37:00,2.742
2014-02-20 00:42:00,3.21
2014-02-20 00:47:00,3.316
2014-02-20 00:52:00,27.966
2014-02-20 00:57:00,65.554
2014-02-20 01:02:00,53.722
2014-02-20 01:07:00,20.334
2014-02-20 01:12:00,5.896
2014-02-20 01:17:00,6.976
2014-02-20 01:22:00,3.15
2014-02-20 01:27:00,7.058
2014-02-20 01:32:00,4.078
2014-02-20 01:37:00,4.384
2014-02-20 01:42:00,58.626
2014-02-20 01:47:00,55.314
2014-02-20 01:52:00,49.668
2014-02-20 01:57:00,3.324
2014-02-20 02:02:00,3.81
2014-02-20 02:07:00,4.036
2014-02-20 02:12:00,4.318
2014-02-20 02:17:00,14.5
2014-02-20 02:22:00,6.116
2014-02-20 02:27:00,6.742
2014-02-20 02:32:00,4.434
2014-02-20 02:37:00,5.756
2014-02-20 02:42:00,4.11
2014-02-20 02:47:00,3.68
2014-02-20 02:52:00,4.042
2014-02-20 02:57:00,3.726
2014-02-20 03:02:00,5.216
2014-02-20 03:07:00,2.534
2014-02-20 03:12:00,2.908
2014-02-20 03:17:00,3.68
2014-02-20 03:22:00,2.808
2014-02-20 03:27:00,2.342
2014-02-20 03:32:00,2.808
2014-02-20 03:37:00,2.314
2014-02-20 03:42:00,2.73
2014-02-20 03:47:00,2.236
2014-02-20 03:52:00,2.646
2014-02-20 03:57:00,2.26
2014-02-20 04:02:00,2.676
2014-02-20 04:07:00,2.24
2014-02-20 04:12:00,3.904
2014-02-20 04:17:00,2.178
2014-02-20 04:22:00,2.584
2014-02-20 04:27:00,2.492
2014-02-20 04:32:00,2.7
2014-02-20 04:37:00,2.242
2014-02-20 04:42:00,2.696
2014-02-20 04:47:00,2.184
2014-02-20 04:52:00,2.618
2014-02-20 04:57:00,2.288
2014-02-20 05:02:00,2.734
2014-02-20 05:07:00,4.9
2014-02-20 05:12:00,4.524
2014-02-20 05:17:00,2.776
2014-02-20 05:22:00,3.184
2014-02-20 05:27:00,2.786
2014-02-20 05:32:00,3.158
2014-02-20 05:37:00,4.628
2014-02-20 05:42:00,3.21
2014-02-20 05:47:00,2.762
2014-02-20 05:52:00,3.19
2014-02-20 05:57:00,2.72
2014-02-20 06:02:00,3.11
2014-02-20 06:07:00,2.616
2014-02-20 06:12:00,25.566
2014-02-20 06:17:00,68.386
2014-02-20 06:22:00,56.542
2014-02-20 06:27:00,23.2
2014-02-20 06:32:00,4.418
2014-02-20 06:37:00,5.13
2014-02-20 06:42:00,4.762
2014-02-20 06:47:00,5.654
2014-02-20 06:52:00,8.7
2014-02-20 06:57:00,3.918
2014-02-20 07:02:00,4.55
2014-02-20 07:07:00,5.26
2014-02-20 07:12:00,6.234
2014-02-20 07:17:00,4.592
2014-02-20 07:22:00,3.176
2014-02-20 07:27:00,2.674
2014-02-20 07:32:00,3.108
2014-02-20 07:37:00,2.618
2014-02-20 07:42:00,2.99
2014-02-20 07:47:00,2.808
2014-02-20 07:52:00,2.834
2014-02-20 07:57:00,2.42
2014-02-20 08:02:00,2.738
2014-02-20 08:07:00,2.292
2014-02-20 08:12:00,2.672
2014-02-20 08:17:00,3.546
2014-02-20 08:22:00,2.626
2014-02-20 08:27:00,2.184
2014-02-20 08:32:00,2.6
2014-02-20 08:37:00,2.2
2014-02-20 08:42:00,2.572
2014-02-20 08:47:00,2.2
2014-02-20 08:52:00,2.596
2014-02-20 08:57:00,2.27
2014-02-20 09:02:00,2.608
2014-02-20 09:07:00,2.216
2014-02-20 09:12:00,3.85
2014-02-20 09:17:00,2.634
2014-02-20 09:22:00,2.694
2014-02-20 09:27:00,2.32
2014-02-20 09:32:00,2.488
2014-02-20 09:37:00,2.066
2014-02-20 09:42:00,2.44
2014-02-20 09:47:00,2.06
2014-02-20 09:52:00,2.384
2014-02-20 09:57:00,2.1
2014-02-20 10:02:00,5.134
2014-02-20 10:07:00,2.734
2014-02-20 10:12:00,3.156
2014-02-20 10:17:00,2.71
2014-02-20 10:22:00,4.376
2014-02-20 10:27:00,2.608
2014-02-20 10:32:00,2.958
2014-02-20 10:37:00,2.466
2014-02-20 10:42:00,2.874
2014-02-20 10:47:00,2.576
2014-02-20 10:52:00,2.916
2014-02-20 10:57:00,2.466
2014-02-20 11:02:00,2.776
2014-02-20 11:07:00,2.342
2014-02-20 11:12:00,2.722
2014-02-20 11:17:00,3.55
2014-02-20 11:22:00,2.722
2014-02-20 11:27:00,2.302
2014-02-20 11:32:00,2.758
2014-02-20 11:37:00,2.324
2014-02-20 11:42:00,2.766
2014-02-20 11:47:00,2.266
2014-02-20 11:52:00,8.866
2014-02-20 11:57:00,2.724
2014-02-20 12:02:00,3.118
2014-02-20 12:07:00,2.666
2014-02-20 12:12:00,3.05
2014-02-20 12:17:00,3.914
2014-02-20 12:22:00,2.878
2014-02-20 12:27:00,2.422
2014-02-20 12:32:00,2.726
2014-02-20 12:37:00,2.352
2014-02-20 12:42:00,2.742
2014-02-20 12:47:00,6.762
2014-02-20 12:52:00,7.28
2014-02-20 12:57:00,2.97
2014-02-20 13:02:00,3.216
2014-02-20 13:07:00,2.786
2014-02-20 13:12:00,4.322
2014-02-20 13:17:00,2.524
2014-02-20 13:22:00,2.842
2014-02-20 13:27:00,2.45
2014-02-20 13:32:00,2.764
2014-02-20 13:37:00,2.35
2014-02-20 13:42:00,2.704
2014-02-20 13:47:00,2.292
2014-02-20 13:52:00,2.708
2014-02-20 13:57:00,2.284
2014-02-20 14:02:00,2.674
2014-02-20 14:07:00,3.534
2014-02-20 14:12:00,2.592
2014-02-20 14:17:00,2.166
2014-02-20 14:22:00,2.658
2014-02-20 14:27:00,2.25
2014-02-20 14:32:00,2.634
2014-02-20 14:37:00,2.284
2014-02-20 14:42:00,2.584
2014-02-20 14:47:00,2.33
2014-02-20 14:52:00,7.284
2014-02-20 14:57:00,2.834
2014-02-20 15:02:00,3.172
2014-02-20 15:07:00,2.684
2014-02-20 15:12:00,4.32
2014-02-20 15:17:00,2.548
2014-02-20 15:22:00,2.9
2014-02-20 15:27:00,2.458
2014-02-20 15:32:00,2.808
2014-02-20 15:37:00,2.376
2014-02-20 15:42:00,2.776
2014-02-20 15:47:00,2.304
2014-02-20 15:52:00,2.754
2014-02-20 15:57:00,2.324
2014-02-20 16:02:00,25.3
2014-02-20 16:07:00,64.79
2014-02-20 16:12:00,52.52
2014-02-20 16:17:00,20.168
2014-02-20 16:22:00,4.73
2014-02-20 16:27:00,4.134
2014-02-20 16:32:00,3.634
2014-02-20 16:37:00,4.772
2014-02-20 16:42:00,3.338
2014-02-20 16:47:00,2.636
2014-02-20 16:52:00,3.44
2014-02-20 16:57:00,3.01
2014-02-20 17:02:00,3.294
2014-02-20 17:07:00,3.764
2014-02-20 17:12:00,3.716
2014-02-20 17:17:00,2.016
2014-02-20 17:22:00,2.424
2014-02-20 17:27:00,2.026
2014-02-20 17:32:00,2.35
2014-02-20 17:37:00,2.026
2014-02-20 17:42:00,2.366
2014-02-20 17:47:00,1.99
2014-02-20 17:52:00,2.384
2014-02-20 17:57:00,2.146
2014-02-20 18:02:00,2.394
2014-02-20 18:07:00,2.034
2014-02-20 18:12:00,3.612
2014-02-20 18:17:00,2.078
2014-02-20 18:22:00,2.418
2014-02-20 18:27:00,2.094
2014-02-20 18:32:00,2.484
2014-02-20 18:37:00,2.184
2014-02-20 18:42:00,2.558
2014-02-20 18:47:00,2.178
2014-02-20 18:52:00,2.466
2014-02-20 18:57:00,2.184
2014-02-20 19:02:00,2.46
2014-02-20 19:07:00,2.106
2014-02-20 19:12:00,3.594
2014-02-20 19:17:00,41.716
2014-02-20 19:22:00,57.114
2014-02-20 19:27:00,53.196
2014-02-20 19:32:00,9.984
2014-02-20 19:37:00,2.716
2014-02-20 19:42:00,4.144
2014-02-20 19:47:00,2.916
2014-02-20 19:52:00,5.034
2014-02-20 19:57:00,2.606
2014-02-20 20:02:00,2.762
2014-02-20 20:07:00,2.658
2014-02-20 20:12:00,4.35
2014-02-20 20:17:00,2.794
2014-02-20 20:22:00,3.05
2014-02-20 20:27:00,3.894
2014-02-20 20:32:00,2.256
2014-02-20 20:37:00,1.922
2014-02-20 20:42:00,2.25
2014-02-20 20:47:00,1.91
2014-02-20 20:52:00,2.224
2014-02-20 20:57:00,2.654
2014-02-20 21:02:00,2.978
2014-02-20 21:07:00,4.334
2014-02-20 21:12:00,2.972
2014-02-20 21:17:00,2.59
2014-02-20 21:22:00,3.156
2014-02-20 21:27:00,2.884
2014-02-20 21:32:00,3.522
2014-02-20 21:37:00,3.134
2014-02-20 21:42:00,3.016
2014-02-20 21:47:00,3.096
2014-02-20 21:52:00,3.494
2014-02-20 21:57:00,4.64
2014-02-20 22:02:00,4.278
2014-02-20 22:07:00,1.924
2014-02-20 22:12:00,2.234
2014-02-20 22:17:00,1.968
2014-02-20 22:22:00,58.508
2014-02-20 22:27:00,51.884
2014-02-20 22:32:00,47.734
2014-02-20 22:37:00,3.732
2014-02-20 22:42:00,2.434
2014-02-20 22:47:00,2.104
2014-02-20 22:52:00,2.438
2014-02-20 22:57:00,2.134
2014-02-20 23:02:00,2.356
2014-02-20 23:07:00,3.316
2014-02-20 23:12:00,2.36
2014-02-20 23:17:00,2.01
2014-02-20 23:22:00,2.39
2014-02-20 23:27:00,2.076
2014-02-20 23:32:00,2.356
2014-02-20 23:37:00,2.038
2014-02-20 23:42:00,2.422
2014-02-20 23:47:00,2.216
2014-02-20 23:52:00,2.364
2014-02-20 23:57:00,38.08
2014-02-21 00:02:00,60.402
2014-02-21 00:07:00,52.478
2014-02-21 00:12:00,13.094
2014-02-21 00:17:00,2.388
2014-02-21 00:22:00,3.716
2014-02-21 00:27:00,1.968
2014-02-21 00:32:00,2.316
2014-02-21 00:37:00,1.916
2014-02-21 00:42:00,2.256
2014-02-21 00:47:00,2.01
2014-02-21 00:52:00,3.934
2014-02-21 00:57:00,64.882
2014-02-21 01:02:00,52.378
2014-02-21 01:07:00,59.606
2014-02-21 01:12:00,63.968
2014-02-21 01:17:00,53.13
2014-02-21 01:22:00,18.994
2014-02-21 01:27:00,2.694
2014-02-21 01:32:00,4.816
2014-02-21 01:37:00,2.546
2014-02-21 01:42:00,3.042
2014-02-21 01:47:00,2.846
2014-02-21 01:52:00,3.094
2014-02-21 01:57:00,6.25
2014-02-21 02:02:00,3.216
2014-02-21 02:07:00,3.934
2014-02-21 02:12:00,3.24
2014-02-21 02:17:00,5.846
2014-02-21 02:22:00,3.006
2014-02-21 02:27:00,2.484
2014-02-21 02:32:00,3.156
2014-02-21 02:37:00,2.9
2014-02-21 02:42:00,3.216
2014-02-21 02:47:00,4.716
2014-02-21 02:52:00,2.284
2014-02-21 02:57:00,1.992
2014-02-21 03:02:00,2.24
2014-02-21 03:07:00,2.654
2014-02-21 03:12:00,27.636
2014-02-21 03:17:00,64.304
2014-02-21 03:22:00,52.55
2014-02-21 03:27:00,18.668
2014-02-21 03:32:00,2.988
2014-02-21 03:37:00,3.74
2014-02-21 03:42:00,3.138
2014-02-21 03:47:00,4.474
2014-02-21 03:52:00,3.044
2014-02-21 03:57:00,2.41
2014-02-21 04:02:00,3.024
2014-02-21 04:07:00,2.706
2014-02-21 04:12:00,4.304
2014-02-21 04:17:00,3.87
2014-02-21 04:22:00,2.21
2014-02-21 04:27:00,1.934
2014-02-21 04:32:00,2.266
2014-02-21 04:37:00,1.944
2014-02-21 04:42:00,2.266
2014-02-21 04:47:00,1.944
2014-02-21 04:52:00,2.24
2014-02-21 04:57:00,2.056
2014-02-21 05:02:00,2.326
2014-02-21 05:07:00,2.022
2014-02-21 05:12:00,3.556
2014-02-21 05:17:00,1.996
2014-02-21 05:22:00,2.326
2014-02-21 05:27:00,2.046
2014-02-21 05:32:00,2.366
2014-02-21 05:37:00,4.71
2014-02-21 05:42:00,2.908
2014-02-21 05:47:00,2.62
2014-02-21 05:52:00,3.068
2014-02-21 05:57:00,2.646
2014-02-21 06:02:00,3.004
2014-02-21 06:07:00,2.55
2014-02-21 06:12:00,2.85
2014-02-21 06:17:00,58.954
2014-02-21 06:22:00,52.166
2014-02-21 06:27:00,53.15
2014-02-21 06:32:00,2.676
2014-02-21 06:37:00,2.23
2014-02-21 06:42:00,2.596
2014-02-21 06:47:00,2.158
2014-02-21 06:52:00,2.55
2014-02-21 06:57:00,2.234
2014-02-21 07:02:00,2.584
2014-02-21 07:07:00,2.21
2014-02-21 07:12:00,2.758
2014-02-21 07:17:00,3.316
2014-02-21 07:22:00,2.624
2014-02-21 07:27:00,2.254
2014-02-21 07:32:00,3.546
2014-02-21 07:37:00,66.858
2014-02-21 07:42:00,53.03
2014-02-21 07:47:00,37.994
2014-02-21 07:52:00,3.208
2014-02-21 07:57:00,3.846
2014-02-21 08:02:00,3.724
2014-02-21 08:07:00,2.816
2014-02-21 08:12:00,4.884
2014-02-21 08:17:00,2.6
2014-02-21 08:22:00,9.154
2014-02-21 08:27:00,3.294
2014-02-21 08:32:00,3.758
2014-02-21 08:37:00,6.536
2014-02-21 08:42:00,3.092
2014-02-21 08:47:00,2.692
2014-02-21 08:52:00,6.884
2014-02-21 08:57:00,2.722
2014-02-21 09:02:00,3.02
2014-02-21 09:07:00,3.838
2014-02-21 09:12:00,5.516
2014-02-21 09:17:00,3.042
2014-02-21 09:22:00,2.976
2014-02-21 09:27:00,4.466
2014-02-21 09:32:00,3.136
2014-02-21 09:37:00,2.638
2014-02-21 09:42:00,2.976
2014-02-21 09:47:00,2.486
2014-02-21 09:52:00,2.842
2014-02-21 09:57:00,2.45
2014-02-21 10:02:00,2.772
2014-02-21 10:07:00,2.366
2014-02-21 10:12:00,3.996
2014-02-21 10:17:00,2.32
2014-02-21 10:22:00,2.654
2014-02-21 10:27:00,2.192
2014-02-21 10:32:00,2.658
2014-02-21 10:37:00,2.25
2014-02-21 10:42:00,2.658
2014-02-21 10:47:00,2.216
2014-02-21 10:52:00,2.626
2014-02-21 10:57:00,2.258
2014-02-21 11:02:00,2.61
2014-02-21 11:07:00,2.196
2014-02-21 11:12:00,2.562
2014-02-21 11:17:00,3.534
2014-02-21 11:22:00,2.66
2014-02-21 11:27:00,2.292
2014-02-21 11:32:00,2.55
2014-02-21 11:37:00,2.192
2014-02-21 11:42:00,2.534
2014-02-21 11:47:00,2.184
2014-02-21 11:52:00,2.476
2014-02-21 11:57:00,2.202
2014-02-21 12:02:00,2.556
2014-02-21 12:07:00,2.228
2014-02-21 12:12:00,6.666
2014-02-21 12:17:00,2.694
2014-02-21 12:22:00,3.09
2014-02-21 12:27:00,2.634
2014-02-21 12:32:00,2.86
2014-02-21 12:37:00,2.492
2014-02-21 12:42:00,2.78
2014-02-21 12:47:00,2.354
2014-02-21 12:52:00,2.694
2014-02-21 12:57:00,2.342
2014-02-21 13:02:00,2.576
2014-02-21 13:07:00,2.158
2014-02-21 13:12:00,3.838
2014-02-21 13:17:00,2.196
2014-02-21 13:22:00,2.59
2014-02-21 13:27:00,2.184
2014-02-21 13:32:00,2.524
2014-02-21 13:37:00,2.19
2014-02-21 13:42:00,5.076
2014-02-21 13:47:00,2.742
2014-02-21 13:52:00,3.192
2014-02-21 13:57:00,2.758
2014-02-21 14:02:00,3.016
2014-02-21 14:07:00,2.558
2014-02-21 14:12:00,2.924
2014-02-21 14:17:00,5.28
2014-02-21 14:22:00,4.508
2014-02-21 14:27:00,2.726
2014-02-21 14:32:00,9.226
2014-02-21 14:37:00,4.808
2014-02-21 14:42:00,3.134
2014-02-21 14:47:00,2.65
2014-02-21 14:52:00,3.008
2014-02-21 14:57:00,2.582
2014-02-21 15:02:00,2.842
2014-02-21 15:07:00,2.384
2014-02-21 15:12:00,2.784
2014-02-21 15:17:00,3.634
2014-02-21 15:22:00,2.73
2014-02-21 15:27:00,2.312
2014-02-21 15:32:00,2.576
2014-02-21 15:37:00,2.146
2014-02-21 15:42:00,2.578
2014-02-21 15:47:00,2.16
2014-02-21 15:52:00,2.558
2014-02-21 15:57:00,2.226
2014-02-21 16:02:00,2.592
2014-02-21 16:07:00,2.242
2014-02-21 16:12:00,2.622
2014-02-21 16:17:00,3.67
2014-02-21 16:22:00,2.634
2014-02-21 16:27:00,2.258
2014-02-21 16:32:00,2.594
2014-02-21 16:37:00,38.366
2014-02-21 16:42:00,60.4
2014-02-21 16:47:00,52.626
2014-02-21 16:52:00,13.936
2014-02-21 16:57:00,2.964
2014-02-21 17:02:00,4.226
2014-02-21 17:07:00,4.33
